time_boot_ms,,press_abs,press_diff,temperature,temperature_c
614910,614.91,993.994995117188,1.10373345771153E-19,3059,30.59
615040,615.04,993.995361328125,1.10373345771153E-19,3059,30.59
615190,615.19,994.033752441406,1.10373345771153E-19,3060,30.6
615320,615.32,994.023254394531,1.10373345771153E-19,3059,30.59
615450,615.45,994.017150878906,1.10373345771153E-19,3060,30.6
615590,615.59,994.013732910156,1.10373345771153E-19,3060,30.6
615720,615.72,994.011047363281,1.10373345771153E-19,3060,30.6
615850,615.85,993.984558105469,1.10373345771153E-19,3061,30.61
615980,615.98,994.0185546875,1.10373345771153E-19,3061,30.61
616140,616.14,994.028747558594,1.10373345771153E-19,3061,30.61
617410,617.41,994.016540527344,1.10373345771153E-19,3062,30.62
617570,617.57,993.999877929688,1.10373345771153E-19,3062,30.62
617700,617.7,993.990051269531,1.10373345771153E-19,3062,30.62
617830,617.83,993.969604492188,1.10373345771153E-19,3062,30.62
617970,617.97,994.003601074219,1.10373345771153E-19,3062,30.62
618100,618.1,993.990356445313,1.10373345771153E-19,3063,30.63
618230,618.23,994.004333496094,1.10373345771153E-19,3063,30.63
618360,618.36,993.976806640625,1.10373345771153E-19,3063,30.63
618490,618.49,993.956359863281,1.10373345771153E-19,3063,30.63
618620,618.62,993.991394042969,1.10373345771153E-19,3063,30.63
618750,618.75,994.008422851563,1.10373345771153E-19,3063,30.63
618880,618.88,994.00537109375,1.10373345771153E-19,3064,30.64
619010,619.01,993.995544433594,1.10373345771153E-19,3064,30.64
619140,619.14,994.013916015625,1.10373345771153E-19,3065,30.65
619280,619.28,994.000305175781,1.10373345771153E-19,3065,30.65
619420,619.42,994.038757324219,1.10373345771153E-19,3066,30.66
619560,619.56,993.997253417969,1.10373345771153E-19,3065,30.65
619690,619.69,994.031616210938,1.10373345771153E-19,3065,30.65
619820,619.82,994.038024902344,1.10373345771153E-19,3065,30.65
619950,619.95,994.032287597656,1.10373345771153E-19,3066,30.66
620090,620.09,994.021728515625,1.10373345771153E-19,3066,30.66
620220,620.22,994.011535644531,1.10373345771153E-19,3066,30.66
620360,620.36,994.035705566406,1.10373345771153E-19,3066,30.66
620500,620.5,993.9775390625,1.10373345771153E-19,3066,30.66
620640,620.64,994.033020019531,1.10373345771153E-19,3066,30.66
620780,620.78,994.002075195312,1.10373345771153E-19,3066,30.66
620910,620.91,993.992919921875,1.10373345771153E-19,3067,30.67
621040,621.04,993.988830566406,1.10373345771153E-19,3066,30.66
621180,621.18,993.999328613281,1.10373345771153E-19,3067,30.67
