time_boot_ms,press_abs,press_diff,temperature
322110,1007.9222412109375,-9.392720353210833e+23,3124
322130,1007.8345947265625,-9.392720353210833e+23,3121
323110,1007.8977661132812,-9.392720353210833e+23,3126
323130,1007.9083862304688,-9.392720353210833e+23,3127
323170,1007.905029296875,-9.392720353210833e+23,3127
323210,1007.9110107421875,-9.392720353210833e+23,3126
323230,1007.8603515625,-9.392720353210833e+23,3126
324120,1007.8823852539062,-9.392720353210833e+23,3127
324140,1007.9171752929688,-9.392720353210833e+23,3128
324170,1007.8789672851562,-9.392720353210833e+23,3127
324220,1007.9240112304688,-9.392720353210833e+23,3128
324240,1007.8767700195312,-9.392720353210833e+23,3128
325120,1007.9059448242188,-9.392720353210833e+23,3129
325140,1007.8885498046875,-9.392720353210833e+23,3129
325170,1007.8987426757812,-9.392720353210833e+23,3129
325220,1007.9154052734375,-9.392720353210833e+23,3129
325240,1007.895751953125,-9.392720353210833e+23,3129
326120,1007.9249877929688,-9.392720353210833e+23,3131
326140,1007.9284057617188,-9.392720353210833e+23,3131
326180,1007.934814453125,-9.392720353210833e+23,3130
326220,1007.9189453125,-9.392720353210833e+23,3131
326250,1007.9227905273438,-9.392720353210833e+23,3131
327120,1007.9189453125,-9.392720353210833e+23,3131
327150,1007.9137573242188,-9.392720353210833e+23,3132
327190,1007.9273681640625,-9.392720353210833e+23,3132
327230,1007.9205322265625,-9.392720353210833e+23,3132
327250,1007.9031372070312,-9.392720353210833e+23,3132
327280,1007.923583984375,-9.392720353210833e+23,3132
328130,1007.8839111328125,-9.392720353210833e+23,3133
328150,1007.9273681640625,-9.392720353210833e+23,3132
328190,1007.9149169921875,-9.392720353210833e+23,3133
328230,1007.9225463867188,-9.392720353210833e+23,3133
328250,1007.9519653320312,-9.392720353210833e+23,3133
329130,1007.890869140625,-9.392720353210833e+23,3135
329150,1007.8802490234375,-9.392720353210833e+23,3135
329190,1007.9105224609375,-9.392720353210833e+23,3134
329230,1007.8934936523438,-9.392720353210833e+23,3134
329260,1007.8938598632812,-9.392720353210833e+23,3135
330130,1007.919677734375,-9.392720353210833e+23,3136
330160,1007.8384399414062,-9.392720353210833e+23,3132
330190,1007.91552734375,-9.392720353210833e+23,3135
330240,1007.906494140625,-9.392720353210833e+23,3136
330260,1007.9091186523438,-9.392720353210833e+23,3136
331140,1007.9220581054688,-9.392720353210833e+23,3137
331160,1007.918701171875,-9.392720353210833e+23,3137
331190,1007.9132690429688,-9.392720353210833e+23,3136
331240,1007.9425048828125,-9.392720353210833e+23,3137
331260,1007.9148559570312,-9.392720353210833e+23,3137
332140,1007.9104614257812,-9.392720353210833e+23,3139
332160,1007.9270629882812,-9.392720353210833e+23,3138
332200,1007.920654296875,-9.392720353210833e+23,3139
332240,1007.9483032226562,-9.392720353210833e+23,3139
332260,1007.920654296875,-9.392720353210833e+23,3139
