time_boot_ms,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag
329270,-789,-383,397,268,353,-23,32767,32767,32767
329370,-788,-384,396,252,350,-21,32767,32767,32767
329470,-790,-381,393,267,341,-25,32767,32767,32767
329570,-793,-380,392,335,361,-38,32767,32767,32767
329670,-793,-382,395,372,389,-56,32767,32767,32767
329770,-789,-383,398,370,398,-73,32767,32767,32767
329870,-787,-384,396,352,379,-86,32767,32767,32767
329980,-788,-384,395,337,367,-74,32767,32767,32767
330070,-788,-384,395,329,374,-50,32767,32767,32767
330170,-788,-383,398,323,374,-26,32767,32767,32767
330270,-790,-384,397,309,361,-23,32767,32767,32767
330370,-788,-383,396,297,344,-31,32767,32767,32767
330470,-791,-383,394,292,350,-41,32767,32767,32767
330570,-789,-383,394,296,370,-45,32767,32767,32767
330670,-789,-382,394,310,372,-43,32767,32767,32767
330770,-789,-383,395,324,365,-47,32767,32767,32767
330870,-790,-383,395,338,360,-49,32767,32767,32767
330970,-791,-383,394,338,370,-53,32767,32767,32767
331070,-789,-384,396,330,377,-52,32767,32767,32767
331170,-788,-384,397,319,371,-50,32767,32767,32767
331270,-788,-383,397,312,360,-44,32767,32767,32767
331370,-789,-383,395,312,355,-37,32767,32767,32767
331470,-788,-383,396,311,364,-38,32767,32767,32767
331570,-791,-383,395,314,367,-37,32767,32767,32767
331670,-789,-383,396,311,363,-43,32767,32767,32767
331770,-788,-382,395,310,356,-43,32767,32767,32767
331870,-789,-382,395,313,361,-38,32767,32767,32767
331970,-791,-383,396,313,366,-39,32767,32767,32767
332070,-790,-383,395,318,369,-45,32767,32767,32767
332170,-790,-384,395,324,371,-54,32767,32767,32767
332270,-789,-383,395,330,372,-59,32767,32767,32767
332380,-790,-383,396,338,372,-55,32767,32767,32767
332470,-789,-384,395,340,371,-51,32767,32767,32767
332570,-789,-384,396,336,372,-53,32767,32767,32767
332670,-787,-384,395,326,370,-54,32767,32767,32767
332770,-788,-384,395,319,364,-50,32767,32767,32767
332870,-789,-383,394,312,364,-44,32767,32767,32767
332970,-790,-383,396,313,364,-39,32767,32767,32767
333070,-789,-385,395,314,365,-43,32767,32767,32767
333170,-788,-384,396,315,357,-43,32767,32767,32767
333270,-790,-383,396,313,353,-40,32767,32767,32767
333370,-788,-384,395,308,356,-36,32767,32767,32767
333470,-790,-383,396,305,355,-26,32767,32767,32767
333570,-789,-383,397,296,358,-31,32767,32767,32767
333670,-789,-382,396,287,346,-38,32767,32767,32767
333770,-789,-383,395,281,346,-39,32767,32767,32767
333870,-789,-381,394,300,360,-39,32767,32767,32767
333970,-790,-382,395,344,368,-39,32767,32767,32767
334070,-789,-384,398,343,381,-55,32767,32767,32767
334180,-789,-381,399,328,371,-55,32767,32767,32767
334280,-788,-383,397,313,366,-51,32767,32767,32767
334370,-787,-383,395,305,364,-53,32767,32767,32767
334970,-791,-383,397,328,381,-68,32767,32767,32767
335070,-787,-385,401,335,361,-59,32767,32767,32767
335170,-784,-385,399,304,339,-42,32767,32767,32767
335270,-790,-383,397,290,338,-16,32767,32767,32767
335370,-789,-382,399,305,367,-25,32767,32767,32767
335470,-791,-382,396,336,369,-42,32767,32767,32767
335570,-791,-382,397,345,390,-63,32767,32767,32767
335670,-788,-383,395,339,405,-73,32767,32767,32767
335770,-789,-386,395,339,397,-77,32767,32767,32767
335870,-787,-385,396,337,374,-76,32767,32767,32767
335970,-786,-385,395,342,352,-44,32767,32767,32767
336070,-790,-385,396,335,362,-26,32767,32767,32767
336170,-790,-384,396,324,380,-28,32767,32767,32767
336270,-790,-384,399,315,374,-39,32767,32767,32767
336370,-790,-384,396,306,355,-58,32767,32767,32767
336470,-789,-382,394,309,351,-57,32767,32767,32767
336570,-788,-382,394,319,372,-45,32767,32767,32767
336770,-790,-383,396,329,369,-35,32767,32767,32767
336870,-789,-384,396,325,354,-44,32767,32767,32767
336970,-791,-383,395,321,360,-55,32767,32767,32767
337070,-789,-383,395,317,379,-57,32767,32767,32767
337170,-789,-383,395,314,375,-48,32767,32767,32767
337280,-788,-383,395,317,358,-40,32767,32767,32767
337380,-790,-384,394,321,352,-36,32767,32767,32767
337470,-789,-383,395,321,364,-38,32767,32767,32767
337570,-790,-383,395,318,373,-48,32767,32767,32767
337670,-789,-384,395,314,373,-54,32767,32767,32767
337770,-788,-382,395,315,364,-54,32767,32767,32767
337870,-788,-382,394,322,358,-45,32767,32767,32767
337970,-789,-384,395,326,364,-38,32767,32767,32767
338070,-790,-384,395,323,369,-38,32767,32767,32767
338170,-789,-382,395,315,366,-44,32767,32767,32767
338270,-790,-384,395,312,364,-50,32767,32767,32767
338370,-790,-382,395,315,367,-49,32767,32767,32767
338470,-790,-383,395,324,370,-47,32767,32767,32767
338570,-789,-384,394,329,368,-45,32767,32767,32767
338670,-791,-383,394,329,365,-49,32767,32767,32767
338770,-790,-384,395,324,367,-49,32767,32767,32767
338870,-790,-383,396,319,369,-47,32767,32767,32767
338970,-790,-383,395,315,367,-44,32767,32767,32767
339070,-790,-382,395,317,363,-44,32767,32767,32767
339170,-789,-384,395,320,364,-45,32767,32767,32767
339270,-789,-383,396,322,367,-47,32767,32767,32767
339370,-790,-384,395,323,369,-47,32767,32767,32767
339470,-790,-385,395,321,366,-47,32767,32767,32767
339570,-789,-384,395,320,364,-44,32767,32767,32767
339670,-789,-383,395,319,365,-44,32767,32767,32767
339780,-789,-384,395,319,367,-45,32767,32767,32767
339870,-789,-383,395,319,366,-47,32767,32767,32767
339970,-790,-383,396,319,364,-45,32767,32767,32767
340070,-790,-383,395,318,363,-43,32767,32767,32767
340170,-790,-384,395,317,364,-43,32767,32767,32767
340270,-791,-383,393,317,366,-45,32767,32767,32767
340370,-789,-383,395,321,368,-47,32767,32767,32767
340470,-789,-382,395,324,367,-48,32767,32767,32767
340570,-790,-383,394,328,369,-48,32767,32767,32767
340670,-790,-383,395,331,372,-51,32767,32767,32767
340770,-789,-384,395,329,369,-52,32767,32767,32767
340870,-789,-383,395,320,361,-49,32767,32767,32767
340970,-789,-383,395,315,364,-42,32767,32767,32767
341070,-790,-384,394,321,375,-44,32767,32767,32767
341170,-790,-384,396,324,369,-49,32767,32767,32767
341280,-788,-383,396,320,356,-51,32767,32767,32767
341370,-789,-384,395,321,360,-44,32767,32767,32767
341470,-790,-383,394,321,373,-41,32767,32767,32767
341570,-789,-384,395,317,370,-43,32767,32767,32767
341970,-791,-383,395,314,368,-39,32767,32767,32767
342070,-790,-383,395,319,365,-45,32767,32767,32767
342180,-790,-383,395,323,362,-50,32767,32767,32767
342280,-789,-383,394,322,365,-45,32767,32767,32767
342370,-789,-384,396,315,367,-44,32767,32767,32767
342470,-789,-383,396,311,362,-44,32767,32767,32767
342570,-790,-383,395,312,362,-44,32767,32767,32767
342670,-790,-383,395,315,364,-42,32767,32767,32767
342770,-790,-382,394,318,366,-42,32767,32767,32767
342870,-790,-384,395,325,368,-44,32767,32767,32767
342970,-789,-383,395,327,366,-48,32767,32767,32767
343070,-790,-383,395,327,367,-50,32767,32767,32767
343170,-789,-383,396,324,370,-49,32767,32767,32767
343270,-790,-382,396,317,365,-44,32767,32767,32767
343370,-790,-382,396,317,363,-42,32767,32767,32767
343470,-790,-383,395,318,364,-45,32767,32767,32767
343570,-789,-382,394,319,371,-49,32767,32767,32767
343670,-790,-383,395,322,370,-48,32767,32767,32767
344070,-789,-384,395,322,373,-51,32767,32767,32767
344170,-789,-384,397,319,363,-51,32767,32767,32767
344470,-789,-383,396,303,363,-30,32767,32767,32767
344580,-789,-384,395,301,356,-27,32767,32767,32767
344680,-789,-384,396,300,349,-31,32767,32767,32767
344770,-790,-383,396,295,347,-36,32767,32767,32767
344870,-791,-382,395,294,356,-40,32767,32767,32767
344970,-790,-382,392,315,372,-49,32767,32767,32767
345580,-788,-383,395,324,368,-47,32767,32767,32767
346170,-789,-384,396,323,365,-50,32767,32767,32767
346270,-790,-383,395,323,364,-51,32767,32767,32767
346370,-789,-385,394,325,369,-47,32767,32767,32767
346470,-789,-384,395,323,370,-45,32767,32767,32767
346570,-789,-384,395,320,364,-47,32767,32767,32767
346670,-789,-383,395,318,363,-47,32767,32767,32767
346770,-790,-383,395,317,365,-42,32767,32767,32767
346870,-790,-384,396,315,364,-43,32767,32767,32767
346980,-790,-384,394,313,363,-44,32767,32767,32767
347070,-790,-383,395,314,364,-43,32767,32767,32767
347170,-789,-385,395,315,365,-43,32767,32767,32767
347270,-789,-384,395,317,365,-44,32767,32767,32767
347370,-789,-384,395,319,364,-44,32767,32767,32767
347470,-789,-383,395,319,366,-45,32767,32767,32767
347570,-790,-382,395,321,368,-48,32767,32767,32767
347670,-790,-384,395,322,368,-48,32767,32767,32767
347770,-790,-383,394,323,366,-48,32767,32767,32767
347870,-789,-383,396,323,365,-47,32767,32767,32767
347970,-791,-384,395,320,367,-45,32767,32767,32767
348070,-788,-384,395,319,367,-47,32767,32767,32767
348170,-789,-384,395,317,366,-47,32767,32767,32767
348270,-790,-384,395,317,364,-45,32767,32767,32767
348370,-790,-384,395,320,365,-43,32767,32767,32767
348470,-790,-383,395,322,367,-47,32767,32767,32767
348570,-789,-384,394,321,365,-47,32767,32767,32767
348670,-790,-383,395,319,364,-45,32767,32767,32767
348770,-791,-384,394,319,367,-43,32767,32767,32767
348870,-790,-383,394,318,368,-45,32767,32767,32767
348970,-790,-383,395,319,366,-48,32767,32767,32767
349070,-790,-383,395,320,366,-48,32767,32767,32767
349170,-790,-383,395,322,368,-45,32767,32767,32767
349270,-789,-384,394,321,366,-45,32767,32767,32767
349380,-789,-383,394,321,363,-45,32767,32767,32767
349470,-789,-383,396,319,366,-45,32767,32767,32767
349570,-789,-384,396,317,366,-45,32767,32767,32767
349670,-790,-383,395,317,366,-45,32767,32767,32767
349770,-790,-383,395,318,365,-45,32767,32767,32767
349870,-790,-382,394,321,367,-47,32767,32767,32767
349970,-790,-383,395,324,367,-47,32767,32767,32767
350070,-790,-382,395,324,368,-47,32767,32767,32767
350170,-790,-384,394,321,369,-48,32767,32767,32767
350270,-791,-384,396,320,366,-47,32767,32767,32767
350370,-789,-384,395,318,364,-45,32767,32767,32767
350470,-789,-384,395,317,364,-44,32767,32767,32767
350570,-789,-384,394,318,367,-44,32767,32767,32767
350670,-790,-384,395,319,367,-47,32767,32767,32767
350770,-789,-383,396,320,366,-47,32767,32767,32767
350870,-789,-385,394,319,364,-45,32767,32767,32767
350970,-789,-383,394,318,364,-43,32767,32767,32767
351070,-788,-383,395,315,365,-43,32767,32767,32767
351170,-790,-383,395,314,365,-43,32767,32767,32767
351270,-789,-384,395,313,364,-44,32767,32767,32767
351370,-789,-384,395,315,362,-42,32767,32767,32767
351470,-790,-384,395,315,361,-40,32767,32767,32767
351570,-790,-383,395,315,365,-41,32767,32767,32767
351680,-790,-383,395,318,369,-47,32767,32767,32767
351770,-789,-383,395,321,368,-50,32767,32767,32767
351870,-788,-384,394,326,366,-50,32767,32767,32767
351970,-790,-383,396,325,367,-49,32767,32767,32767
352070,-789,-383,396,322,368,-47,32767,32767,32767
352170,-789,-383,395,319,367,-45,32767,32767,32767
352270,-789,-383,395,317,365,-45,32767,32767,32767
352370,-790,-383,394,317,365,-44,32767,32767,32767
352470,-789,-383,395,320,366,-45,32767,32767,32767
352570,-789,-383,395,322,367,-47,32767,32767,32767
352670,-789,-383,394,322,367,-49,32767,32767,32767
352770,-789,-384,394,321,367,-48,32767,32767,32767
352870,-790,-384,395,321,367,-47,32767,32767,32767
352970,-790,-385,395,323,368,-48,32767,32767,32767
353070,-790,-383,396,322,367,-48,32767,32767,32767
353170,-790,-384,394,321,365,-48,32767,32767,32767
353270,-789,-384,395,318,364,-45,32767,32767,32767
353370,-789,-384,394,315,366,-44,32767,32767,32767
353470,-790,-383,394,317,366,-44,32767,32767,32767
353570,-790,-383,395,319,366,-47,32767,32767,32767
353670,-790,-383,395,322,366,-48,32767,32767,32767
353770,-790,-383,395,323,367,-47,32767,32767,32767
353870,-790,-385,396,321,366,-45,32767,32767,32767
353970,-791,-383,395,319,364,-45,32767,32767,32767
354080,-790,-383,395,314,365,-44,32767,32767,32767
354170,-790,-383,394,314,364,-43,32767,32767,32767
354270,-789,-385,394,317,365,-44,32767,32767,32767
354370,-789,-384,395,320,366,-45,32767,32767,32767
354470,-788,-384,394,323,365,-45,32767,32767,32767
354570,-789,-384,396,322,365,-45,32767,32767,32767
354670,-790,-383,396,315,362,-43,32767,32767,32767
354770,-789,-383,395,311,365,-43,32767,32767,32767
354870,-790,-383,395,310,365,-43,32767,32767,32767
354970,-789,-384,395,317,365,-43,32767,32767,32767
355070,-789,-384,395,324,366,-44,32767,32767,32767
355170,-789,-384,395,325,366,-49,32767,32767,32767
355280,-789,-384,395,322,366,-49,32767,32767,32767
355370,-790,-383,395,318,368,-47,32767,32767,32767
355470,-789,-384,394,315,367,-43,32767,32767,32767
355570,-790,-382,395,314,361,-41,32767,32767,32767
355670,-789,-383,394,315,361,-42,32767,32767,32767
355770,-790,-384,394,319,366,-42,32767,32767,32767
355970,-788,-383,395,318,364,-48,32767,32767,32767
356070,-790,-383,395,313,358,-43,32767,32767,32767
356170,-790,-384,395,310,362,-40,32767,32767,32767
356280,-790,-383,394,312,367,-40,32767,32767,32767
356370,-790,-382,394,320,371,-47,32767,32767,32767
356480,-790,-382,395,329,370,-54,32767,32767,32767
356570,-790,-384,395,332,368,-56,32767,32767,32767
356670,-789,-383,395,329,367,-53,32767,32767,32767
356770,-789,-384,394,322,368,-48,32767,32767,32767
356870,-788,-383,396,312,365,-41,32767,32767,32767
356970,-790,-383,394,310,362,-39,32767,32767,32767
357070,-790,-384,395,312,364,-42,32767,32767,32767
357170,-789,-384,395,317,364,-45,32767,32767,32767
357270,-790,-382,395,322,369,-48,32767,32767,32767
357370,-790,-383,395,327,369,-48,32767,32767,32767
357470,-790,-384,394,327,368,-49,32767,32767,32767
357570,-789,-383,395,324,367,-49,32767,32767,32767
357670,-789,-384,395,321,368,-48,32767,32767,32767
357770,-790,-384,395,322,370,-47,32767,32767,32767
357870,-789,-384,395,318,366,-48,32767,32767,32767
357970,-789,-383,394,309,354,-44,32767,32767,32767
358070,-790,-384,395,308,360,-39,32767,32767,32767
358170,-790,-384,395,312,370,-39,32767,32767,32767
358270,-789,-384,395,319,368,-42,32767,32767,32767
358370,-790,-384,395,323,363,-51,32767,32767,32767
360270,-790,-384,395,319,366,-43,32767,32767,32767
360370,-790,-382,393,323,368,-47,32767,32767,32767
360470,-789,-384,395,324,368,-50,32767,32767,32767
360570,-789,-385,396,319,362,-47,32767,32767,32767
360670,-790,-383,395,310,356,-39,32767,32767,32767
360770,-790,-382,393,310,369,-39,32767,32767,32767
360870,-790,-384,395,314,369,-40,32767,32767,32767
360970,-790,-384,396,310,357,-47,32767,32767,32767
361080,-789,-383,395,310,355,-44,32767,32767,32767
361180,-789,-383,393,314,364,-37,32767,32767,32767
361270,-790,-383,394,321,373,-38,32767,32767,32767
361370,-790,-383,396,324,367,-45,32767,32767,32767
361470,-790,-383,394,322,360,-53,32767,32767,32767
361570,-790,-383,394,321,368,-56,32767,32767,32767
361670,-788,-383,394,320,378,-53,32767,32767,32767
361770,-789,-384,395,323,370,-45,32767,32767,32767
361870,-789,-384,395,324,357,-42,32767,32767,32767
361970,-791,-383,394,322,357,-44,32767,32767,32767
362070,-790,-384,394,318,371,-49,32767,32767,32767
362170,-789,-384,394,314,375,-50,32767,32767,32767
362270,-788,-384,396,315,363,-48,32767,32767,32767
362370,-789,-383,394,322,356,-43,32767,32767,32767
362470,-789,-382,394,328,362,-39,32767,32767,32767
362570,-790,-384,396,325,370,-40,32767,32767,32767
362670,-790,-385,397,311,367,-48,32767,32767,32767
362770,-791,-383,396,305,360,-49,32767,32767,32767
362870,-790,-381,393,310,366,-47,32767,32767,32767
362970,-790,-383,393,325,372,-42,32767,32767,32767
363070,-789,-383,395,334,368,-45,32767,32767,32767
363170,-790,-383,396,334,364,-49,32767,32767,32767
363270,-790,-384,395,323,367,-50,32767,32767,32767
363380,-789,-384,396,310,370,-48,32767,32767,32767
363480,-789,-383,396,304,367,-45,32767,32767,32767
363570,-789,-384,395,304,356,-40,32767,32767,32767
363670,-789,-383,393,310,356,-36,32767,32767,32767
363770,-790,-383,393,317,363,-35,32767,32767,32767
363870,-791,-383,393,323,372,-44,32767,32767,32767
363970,-790,-383,395,327,373,-59,32767,32767,32767
364070,-789,-384,395,329,367,-64,32767,32767,32767
364170,-789,-383,392,331,370,-59,32767,32767,32767
364270,-788,-384,393,334,374,-49,32767,32767,32767
364370,-788,-384,394,331,370,-41,32767,32767,32767
364470,-789,-385,395,324,362,-44,32767,32767,32767
364570,-790,-385,395,315,361,-47,32767,32767,32767
364670,-789,-384,395,310,368,-45,32767,32767,32767
364770,-789,-384,395,310,366,-43,32767,32767,32767
364870,-788,-384,395,310,360,-41,32767,32767,32767
364970,-790,-384,394,317,358,-40,32767,32767,32767
365070,-790,-383,395,324,370,-43,32767,32767,32767
365170,-789,-383,395,328,372,-48,32767,32767,32767
365280,-789,-383,395,325,368,-53,32767,32767,32767
365380,-789,-384,394,322,365,-51,32767,32767,32767
365470,-789,-384,395,321,367,-45,32767,32767,32767
365570,-789,-384,395,317,367,-41,32767,32767,32767
365670,-789,-383,394,314,363,-42,32767,32767,32767
365780,-790,-384,394,314,363,-45,32767,32767,32767
365870,-790,-383,394,319,368,-47,32767,32767,32767
365970,-790,-383,394,322,369,-48,32767,32767,32767
366070,-788,-384,395,322,365,-47,32767,32767,32767
366170,-789,-384,395,320,362,-45,32767,32767,32767
366270,-790,-384,395,318,367,-44,32767,32767,32767
366370,-790,-383,396,317,367,-45,32767,32767,32767
366470,-789,-384,395,317,365,-47,32767,32767,32767
366570,-791,-384,393,319,363,-45,32767,32767,32767
366670,-790,-385,394,321,365,-45,32767,32767,32767
366770,-790,-384,393,322,368,-47,32767,32767,32767
366870,-789,-384,395,320,366,-47,32767,32767,32767
366970,-789,-384,395,315,362,-44,32767,32767,32767
367070,-789,-383,393,317,363,-41,32767,32767,32767
367170,-790,-384,395,320,367,-41,32767,32767,32767
367270,-789,-383,395,319,363,-42,32767,32767,32767
367770,-788,-383,394,320,362,-47,32767,32767,32767
367870,-790,-385,395,321,362,-42,32767,32767,32767
367980,-791,-384,394,317,365,-42,32767,32767,32767
368070,-789,-384,395,312,366,-45,32767,32767,32767
368170,-789,-384,394,312,363,-47,32767,32767,32767
368270,-789,-384,394,314,362,-44,32767,32767,32767
368370,-790,-384,395,320,366,-43,32767,32767,32767
368470,-790,-383,394,327,372,-45,32767,32767,32767
368570,-790,-384,394,330,371,-50,32767,32767,32767
368670,-790,-383,394,329,367,-51,32767,32767,32767
368770,-789,-383,395,325,370,-50,32767,32767,32767
368870,-789,-383,395,323,370,-48,32767,32767,32767
368970,-790,-383,393,318,367,-47,32767,32767,32767
369070,-789,-384,396,314,363,-45,32767,32767,32767
369170,-788,-382,394,313,363,-44,32767,32767,32767
369270,-789,-383,394,314,364,-43,32767,32767,32767
369370,-789,-383,395,314,363,-43,32767,32767,32767
369470,-790,-384,395,315,362,-44,32767,32767,32767
369570,-789,-384,394,318,364,-43,32767,32767,32767
369670,-789,-383,395,318,366,-45,32767,32767,32767
369770,-790,-384,394,314,364,-44,32767,32767,32767
370180,-790,-383,395,323,367,-48,32767,32767,32767
370280,-790,-383,395,322,367,-53,32767,32767,32767
370370,-789,-383,395,322,369,-53,32767,32767,32767
370470,-788,-384,394,323,369,-50,32767,32767,32767
370570,-789,-384,395,323,368,-47,32767,32767,32767
370670,-789,-385,395,320,362,-43,32767,32767,32767
370770,-790,-384,394,314,361,-43,32767,32767,32767
370870,-789,-385,395,313,366,-45,32767,32767,32767
370970,-790,-384,393,318,369,-45,32767,32767,32767
371070,-788,-384,392,323,367,-47,32767,32767,32767
371170,-789,-383,395,327,364,-47,32767,32767,32767
371270,-789,-383,395,327,367,-48,32767,32767,32767
371380,-788,-384,395,323,371,-49,32767,32767,32767
371470,-788,-384,395,319,369,-48,32767,32767,32767
371570,-789,-383,395,315,364,-45,32767,32767,32767
371670,-790,-383,393,314,360,-43,32767,32767,32767
371770,-790,-384,393,317,364,-43,32767,32767,32767
371870,-790,-384,394,319,368,-45,32767,32767,32767
371970,-789,-383,395,321,368,-48,32767,32767,32767
372070,-789,-383,395,321,364,-47,32767,32767,32767
372170,-790,-384,395,318,363,-44,32767,32767,32767
372280,-789,-384,395,312,365,-45,32767,32767,32767
372370,-790,-384,395,312,364,-44,32767,32767,32767
372480,-788,-384,395,315,364,-44,32767,32767,32767
372570,-789,-384,394,320,364,-44,32767,32767,32767
372670,-789,-383,395,324,367,-47,32767,32767,32767
372770,-789,-384,394,322,367,-47,32767,32767,32767
372870,-789,-384,395,319,365,-45,32767,32767,32767
372970,-789,-383,394,317,365,-43,32767,32767,32767
373070,-789,-385,395,320,367,-44,32767,32767,32767
373170,-790,-384,395,321,367,-48,32767,32767,32767
373270,-789,-383,395,320,365,-49,32767,32767,32767
373370,-789,-384,395,319,365,-45,32767,32767,32767
373470,-789,-384,394,318,365,-43,32767,32767,32767
373570,-789,-384,395,318,366,-44,32767,32767,32767
373670,-789,-383,395,321,367,-48,32767,32767,32767
373770,-789,-384,395,322,368,-49,32767,32767,32767
373870,-788,-384,395,322,367,-48,32767,32767,32767
373970,-789,-384,395,318,363,-44,32767,32767,32767
374070,-789,-384,395,314,363,-43,32767,32767,32767
374170,-790,-384,394,315,366,-44,32767,32767,32767
374270,-789,-384,394,317,367,-48,32767,32767,32767
374370,-789,-384,394,321,365,-47,32767,32767,32767
374470,-789,-383,394,323,367,-45,32767,32767,32767
374570,-789,-384,395,324,367,-45,32767,32767,32767
374670,-789,-384,395,322,366,-48,32767,32767,32767
374780,-790,-383,393,320,365,-47,32767,32767,32767
374870,-789,-384,395,318,368,-45,32767,32767,32767
374970,-789,-384,395,317,365,-45,32767,32767,32767
375070,-789,-384,394,314,361,-44,32767,32767,32767
375170,-788,-384,394,312,361,-43,32767,32767,32767
375270,-790,-383,394,313,364,-42,32767,32767,32767
375370,-789,-384,395,313,364,-42,32767,32767,32767
375470,-789,-384,395,312,362,-41,32767,32767,32767
375570,-789,-383,395,311,361,-38,32767,32767,32767
375670,-789,-383,396,313,365,-40,32767,32767,32767
375770,-790,-383,395,318,368,-45,32767,32767,32767
375870,-789,-382,395,322,368,-51,32767,32767,32767
375970,-789,-384,394,322,361,-48,32767,32767,32767
376070,-790,-383,395,318,363,-43,32767,32767,32767
376170,-791,-383,393,319,378,-48,32767,32767,32767
376270,-791,-384,395,330,375,-50,32767,32767,32767
376370,-789,-384,394,331,369,-58,32767,32767,32767
376470,-789,-383,394,332,362,-55,32767,32767,32767
376570,-790,-383,395,327,372,-53,32767,32767,32767
376980,-791,-385,395,315,356,-43,32767,32767,32767
377080,-789,-384,394,313,366,-43,32767,32767,32767
377170,-790,-384,394,314,368,-44,32767,32767,32767
377270,-790,-384,394,315,363,-48,32767,32767,32767
377370,-787,-385,394,317,354,-50,32767,32767,32767
377470,-790,-384,395,315,357,-44,32767,32767,32767
377570,-788,-385,393,315,372,-36,32767,32767,32767
377670,-789,-385,394,317,371,-35,32767,32767,32767
377770,-789,-385,394,313,371,-54,32767,32767,32767
377870,-790,-386,395,325,356,-55,32767,32767,32767
377970,-790,-384,394,325,365,-55,32767,32767,32767
378070,-788,-385,395,328,371,-41,32767,32767,32767
378170,-788,-385,396,321,364,-35,32767,32767,32767
378270,-788,-384,395,313,358,-36,32767,32767,32767
378370,-789,-384,395,310,354,-38,32767,32767,32767
378470,-789,-384,394,307,368,-47,32767,32767,32767
378570,-789,-383,395,312,375,-48,32767,32767,32767
378670,-788,-383,396,315,363,-45,32767,32767,32767
378770,-789,-383,395,319,354,-41,32767,32767,32767
378870,-790,-384,394,323,364,-37,32767,32767,32767
378970,-791,-383,394,322,378,-43,32767,32767,32767
379070,-789,-383,396,321,373,-51,32767,32767,32767
379170,-790,-383,395,323,367,-55,32767,32767,32767
379280,-789,-384,393,335,372,-56,32767,32767,32767
379370,-790,-384,395,339,377,-55,32767,32767,32767
379470,-788,-384,394,334,372,-54,32767,32767,32767
379570,-789,-385,395,325,363,-48,32767,32767,32767
379670,-789,-385,395,312,362,-44,32767,32767,32767
379770,-788,-384,394,307,361,-39,32767,32767,32767
379870,-789,-385,394,305,366,-41,32767,32767,32767
379970,-788,-384,393,313,362,-41,32767,32767,32767
380070,-789,-384,395,322,363,-45,32767,32767,32767
380170,-790,-384,394,328,365,-48,32767,32767,32767
