time_boot_ms,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
20680,166,83,1068,0,0,0,32767,32767,32767
