time_boot_ms,press_abs,press_diff,temperature
80,1007.8206787109375,-9.392720353210833e+23,2663
2110,1007.83837890625,-9.392720353210833e+23,2667
4130,1007.8281860351562,-9.392720353210833e+23,2671
6150,1007.7841796875,-9.392720353210833e+23,2675
8160,1007.81298828125,-9.392720353210833e+23,2680
10190,1007.8446655273438,-9.392720353210833e+23,2684
12290,1007.8052978515625,-9.392720353210833e+23,2689
13010,1007.8016967773438,-9.392720353210833e+23,2691
13010,1007.8016967773438,-9.392720353210833e+23,2691
13020,1007.783447265625,-9.392720353210833e+23,2690
13030,1007.783447265625,-9.392720353210833e+23,2690
13040,1007.7800903320312,-9.392720353210833e+23,2690
13050,1007.7800903320312,-9.392720353210833e+23,2690
13060,1007.7800903320312,-9.392720353210833e+23,2690
13100,1007.815673828125,-9.392720353210833e+23,2691
13120,1007.8079833984375,-9.392720353210833e+23,2690
13160,1007.809326171875,-9.392720353210833e+23,2691
13200,1007.8054809570312,-9.392720353210833e+23,2691
13220,1007.7822875976562,-9.392720353210833e+23,2691
