time_boot_ms,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag
925540,-3027,6229,-3806,-73,-56,-45,0,0,0
926040,-3035,6250,-3838,25,54,-51,0,0,0
926540,-2951,5874,-3681,3388,1141,-64,0,0,0
927040,-134,3710,-7941,9502,3791,3719,0,0,0
927540,-2476,5272,-5300,-3031,-4232,2111,0,0,0
928040,-2422,5369,-5530,-1047,3660,471,0,0,0
928540,-1497,5284,-5656,-1442,1152,219,0,0,0
929040,-1503,5408,-5416,-919,792,66,0,0,0
929540,-1388,5925,-5210,353,-285,59,0,0,0
930040,-1440,5505,-5548,-154,-637,33,0,0,0
930540,-519,6146,-5074,-3269,1099,-1746,0,0,0
931040,-1961,5839,-4470,616,-759,-605,0,0,0
931540,-1740,5926,-4942,647,507,491,0,0,0
932040,-1319,5521,-5555,4621,2106,2955,0,0,0
932540,-971,5028,-5944,3029,-680,1356,0,0,0
933040,-1166,5130,-6310,67,68,86,0,0,0
933540,-2159,5684,-5296,862,-37,-1625,0,0,0
934040,-1629,4458,-5704,2572,1376,4046,0,0,0
934540,-3253,5173,-3736,-2223,-1463,-2550,0,0,0
935040,-3419,6000,-4006,396,134,-337,0,0,0
935540,-3379,5937,-4108,122,124,230,0,0,0
936040,-3354,5708,-4158,-343,-169,-154,0,0,0
936540,-3326,5875,-4199,-173,-52,-3,0,0,0
937040,-3335,5762,-4100,-142,-173,-92,0,0,0
937540,-3640,5730,-4092,-33,-233,-266,0,0,0
938040,-4389,5231,-3790,73,254,-52,0,0,0
938540,-4802,5114,-3553,-428,594,263,0,0,0
939040,-4466,5347,-4120,-245,-126,-583,0,0,0
939540,-4578,5678,-3769,271,449,1005,0,0,0
940040,-4713,5302,-3673,-130,-514,897,0,0,0
940540,-4552,4931,-3356,346,-219,542,0,0,0
941040,-3856,5663,-4572,-913,1311,-1146,0,0,0
941540,-3800,5340,-3574,-1353,621,-567,0,0,0
942040,-4349,5899,-4719,752,130,1752,0,0,0
942540,-4084,6239,-4361,246,830,329,0,0,0
943040,-4208,5904,-4118,1289,-63,751,0,0,0
943540,-4227,5309,-4124,-408,-837,-204,0,0,0
944040,-4649,5633,-3686,169,1191,2583,0,0,0
944540,-4135,6176,-4332,154,338,1260,0,0,0
946040,-3415,4944,-3123,-674,-817,-891,0,0,0
948040,-3104,5615,-3343,-361,-127,-1114,0,0,0
948540,-3515,5023,-3871,-919,-1472,-1484,0,0,0
949540,-3426,5817,-4152,-324,207,580,0,0,0
950540,-3618,5726,-3969,366,384,52,0,0,0
951040,-3613,6097,-4119,253,175,-99,0,0,0
951540,-3444,6302,-4372,-98,444,246,0,0,0
953040,-3273,6707,-4480,596,658,1331,0,0,0
953540,-3042,5886,-3965,-329,-348,22,0,0,0
954040,-3108,5457,-3332,-328,-686,-928,0,0,0
956540,-3013,6799,-4191,260,475,856,0,0,0
959540,-3119,6591,-4330,-330,135,90,0,0,0
960540,-2813,5789,-4018,-133,-581,-889,0,0,0
