time_boot_ms,press_abs,press_diff,temperature
869600,994.00390625,1.10373345771153e-19,3365
869730,993.9949340820312,1.10373345771153e-19,3366
869860,993.9324951171875,1.10373345771153e-19,3365
869990,993.95703125,1.10373345771153e-19,3366
870120,993.9641723632812,1.10373345771153e-19,3366
870250,993.9505004882812,1.10373345771153e-19,3366
870380,993.9620361328125,1.10373345771153e-19,3367
870510,993.9418334960938,1.10373345771153e-19,3367
870640,993.951171875,1.10373345771153e-19,3367
870770,993.9393920898438,1.10373345771153e-19,3368
870910,993.915771484375,1.10373345771153e-19,3368
871040,993.9291381835938,1.10373345771153e-19,3368
871170,993.9291381835938,1.10373345771153e-19,3368
871330,993.9130249023438,1.10373345771153e-19,3369
871470,993.923583984375,1.10373345771153e-19,3369
871750,993.9521484375,1.10373345771153e-19,3370
871880,993.94189453125,1.10373345771153e-19,3370
872060,994.4144897460938,1.10373345771153e-19,3371
872190,993.981689453125,1.10373345771153e-19,3372
872330,993.9956665039062,1.10373345771153e-19,3372
872470,994.5238647460938,1.10373345771153e-19,3374
872600,994.4916381835938,1.10373345771153e-19,3375
872730,994.4982299804688,1.10373345771153e-19,3378
873070,994.4827880859375,1.10373345771153e-19,3382
873210,994.5185546875,1.10373345771153e-19,3383
873340,994.49560546875,1.10373345771153e-19,3387
873490,994.4906616210938,1.10373345771153e-19,3388
873620,994.187255859375,1.10373345771153e-19,3389
874060,993.9548950195312,1.10373345771153e-19,3389
874200,993.9396362304688,1.10373345771153e-19,3388
874350,993.8644409179688,1.10373345771153e-19,3382
874490,993.9132690429688,1.10373345771153e-19,3386
874620,993.91943359375,1.10373345771153e-19,3385
874750,993.9197387695312,1.10373345771153e-19,3385
875060,993.9427490234375,1.10373345771153e-19,3385
875220,993.9082641601562,1.10373345771153e-19,3384
875350,993.95361328125,1.10373345771153e-19,3385
875490,993.9464721679688,1.10373345771153e-19,3385
875620,993.8958740234375,1.10373345771153e-19,3385
875760,993.9151000976562,1.10373345771153e-19,3384
876060,993.9375,1.10373345771153e-19,3386
876190,993.9201049804688,1.10373345771153e-19,3386
876320,993.9107666015625,1.10373345771153e-19,3386
876450,993.9492797851562,1.10373345771153e-19,3387
876590,993.9287719726562,1.10373345771153e-19,3387
876720,993.9803466796875,1.10373345771153e-19,3387
876850,993.96728515625,1.10373345771153e-19,3388
877060,993.9601440429688,1.10373345771153e-19,3388
877190,993.9577026367188,1.10373345771153e-19,3388
877330,993.8989868164062,1.10373345771153e-19,3388
877470,993.9443359375,1.10373345771153e-19,3389
877600,993.9517822265625,1.10373345771153e-19,3389
877730,993.9719848632812,1.10373345771153e-19,3389
877860,993.9508666992188,1.10373345771153e-19,3388
878060,993.9800415039062,1.10373345771153e-19,3390
878190,993.9868774414062,1.10373345771153e-19,3390
878320,993.9539794921875,1.10373345771153e-19,3391
878450,993.9679565429688,1.10373345771153e-19,3391
878580,993.9542846679688,1.10373345771153e-19,3391
878750,993.97607421875,1.10373345771153e-19,3392
878880,993.9542846679688,1.10373345771153e-19,3391
