time_boot_ms,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag
195670,590,-87,832,-226,-46,1,32767,32767,32767
195770,590,-87,833,-226,-46,2,32767,32767,32767
195870,591,-88,832,-224,-47,5,32767,32767,32767
195970,590,-89,834,-222,-47,7,32767,32767,32767
196070,590,-88,833,-224,-46,4,32767,32767,32767
196170,590,-88,833,-227,-46,1,32767,32767,32767
196270,590,-88,835,-227,-46,0,32767,32767,32767
196370,591,-87,832,-227,-46,1,32767,32767,32767
196470,591,-88,834,-224,-46,5,32767,32767,32767
196570,590,-88,833,-223,-46,6,32767,32767,32767
196670,590,-87,833,-226,-46,4,32767,32767,32767
196770,591,-88,833,-224,-46,2,32767,32767,32767
196870,590,-88,833,-227,-46,0,32767,32767,32767
196970,591,-88,832,-227,-46,1,32767,32767,32767
197070,591,-87,833,-224,-46,2,32767,32767,32767
197170,591,-88,833,-226,-45,3,32767,32767,32767
197270,591,-87,833,-224,-46,4,32767,32767,32767
197370,591,-89,833,-226,-46,3,32767,32767,32767
197470,592,-88,833,-226,-46,2,32767,32767,32767
197570,591,-88,833,-226,-46,2,32767,32767,32767
197680,591,-88,833,-226,-46,2,32767,32767,32767
197770,590,-87,833,-226,-46,2,32767,32767,32767
197870,591,-87,832,-226,-46,2,32767,32767,32767
197970,591,-88,833,-226,-46,2,32767,32767,32767
198070,591,-88,833,-226,-46,2,32767,32767,32767
198170,591,-87,833,-226,-46,3,32767,32767,32767
198270,592,-88,833,-226,-46,3,32767,32767,32767
198370,591,-88,833,-226,-46,3,32767,32767,32767
198470,591,-88,833,-226,-46,2,32767,32767,32767
198570,592,-87,833,-226,-46,2,32767,32767,32767
198670,589,-87,833,-226,-46,3,32767,32767,32767
198770,591,-87,833,-226,-46,2,32767,32767,32767
198870,591,-87,832,-226,-46,3,32767,32767,32767
198970,591,-88,832,-226,-46,3,32767,32767,32767
199070,591,-87,833,-226,-46,2,32767,32767,32767
199170,591,-88,833,-224,-46,2,32767,32767,32767
199270,591,-88,833,-226,-46,2,32767,32767,32767
199370,591,-88,832,-226,-46,2,32767,32767,32767
199470,591,-88,833,-226,-46,3,32767,32767,32767
199570,590,-88,833,-226,-46,3,32767,32767,32767
199670,591,-88,833,-224,-46,3,32767,32767,32767
199770,591,-87,833,-224,-46,4,32767,32767,32767
199870,591,-87,832,-224,-46,3,32767,32767,32767
199970,591,-89,833,-226,-46,3,32767,32767,32767
200070,590,-88,833,-226,-46,2,32767,32767,32767
200170,590,-89,831,-226,-47,3,32767,32767,32767
200270,591,-88,833,-226,-46,2,32767,32767,32767
200370,591,-87,832,-226,-46,1,32767,32767,32767
200480,591,-89,832,-226,-46,1,32767,32767,32767
200580,591,-88,832,-226,-46,2,32767,32767,32767
200670,591,-88,832,-224,-46,3,32767,32767,32767
200770,592,-87,833,-224,-46,3,32767,32767,32767
200870,592,-88,833,-226,-46,3,32767,32767,32767
200970,591,-88,833,-226,-46,2,32767,32767,32767
201070,591,-88,832,-227,-46,2,32767,32767,32767
201170,591,-88,833,-226,-45,2,32767,32767,32767
201270,591,-87,832,-226,-45,2,32767,32767,32767
201370,591,-87,833,-226,-46,3,32767,32767,32767
201470,591,-89,832,-226,-47,2,32767,32767,32767
201570,592,-87,833,-224,-46,3,32767,32767,32767
201670,591,-89,832,-224,-46,2,32767,32767,32767
201770,592,-87,833,-227,-46,3,32767,32767,32767
201870,592,-87,832,-224,-47,3,32767,32767,32767
201970,590,-87,832,-224,-45,3,32767,32767,32767
202070,592,-88,833,-226,-46,3,32767,32767,32767
202170,591,-87,832,-224,-46,3,32767,32767,32767
202270,591,-87,833,-226,-45,3,32767,32767,32767
202370,591,-88,833,-224,-46,3,32767,32767,32767
202470,592,-87,833,-227,-46,3,32767,32767,32767
202570,590,-87,832,-224,-46,1,32767,32767,32767
202670,591,-88,832,-226,-45,1,32767,32767,32767
202770,592,-87,833,-226,-47,2,32767,32767,32767
202870,591,-88,832,-226,-46,2,32767,32767,32767
202970,591,-88,833,-226,-46,3,32767,32767,32767
203070,591,-87,832,-226,-46,3,32767,32767,32767
203170,592,-87,833,-226,-45,3,32767,32767,32767
203280,593,-88,833,-226,-45,1,32767,32767,32767
203380,591,-88,832,-227,-47,2,32767,32767,32767
203470,592,-87,832,-224,-46,2,32767,32767,32767
203570,591,-88,832,-224,-45,3,32767,32767,32767
203670,591,-87,832,-226,-46,2,32767,32767,32767
203770,591,-88,832,-226,-46,2,32767,32767,32767
203870,592,-87,833,-224,-45,3,32767,32767,32767
203970,592,-88,834,-226,-45,3,32767,32767,32767
204070,591,-87,832,-226,-45,3,32767,32767,32767
204170,591,-88,832,-224,-46,3,32767,32767,32767
204270,592,-87,832,-226,-45,2,32767,32767,32767
204370,591,-88,833,-226,-46,1,32767,32767,32767
204470,591,-87,833,-226,-46,2,32767,32767,32767
204570,590,-88,832,-226,-45,2,32767,32767,32767
204670,589,-88,833,-226,-45,3,32767,32767,32767
204770,591,-87,833,-226,-46,3,32767,32767,32767
204870,591,-88,832,-226,-46,2,32767,32767,32767
204970,591,-88,833,-226,-46,3,32767,32767,32767
205070,589,-89,833,-226,-46,2,32767,32767,32767
205170,593,-87,833,-226,-46,2,32767,32767,32767
205270,590,-87,833,-226,-46,2,32767,32767,32767
205380,591,-88,833,-226,-46,2,32767,32767,32767
205470,590,-87,833,-226,-46,2,32767,32767,32767
205570,591,-88,832,-226,-46,3,32767,32767,32767
205670,591,-87,831,-224,-46,2,32767,32767,32767
205770,592,-87,833,-226,-46,2,32767,32767,32767
205870,591,-87,831,-226,-46,3,32767,32767,32767
205970,592,-87,833,-223,-47,1,32767,32767,32767
206070,592,-87,832,-226,-46,6,32767,32767,32767
206180,591,-88,831,-220,-49,6,32767,32767,32767
206280,591,-87,832,-222,-46,10,32767,32767,32767
206370,591,-88,831,-220,-47,13,32767,32767,32767
206470,591,-89,832,-221,-47,12,32767,32767,32767
206570,591,-88,833,-226,-45,4,32767,32767,32767
206670,590,-88,833,-230,-45,-1,32767,32767,32767
206770,592,-89,832,-229,-47,-3,32767,32767,32767
206870,592,-88,831,-229,-47,-1,32767,32767,32767
206970,592,-88,831,-226,-47,2,32767,32767,32767
207070,590,-88,833,-224,-45,3,32767,32767,32767
207170,591,-88,831,-224,-47,4,32767,32767,32767
207270,591,-88,832,-226,-47,1,32767,32767,32767
207370,591,-87,833,-227,-46,1,32767,32767,32767
207470,591,-88,833,-224,-47,1,32767,32767,32767
207570,593,-88,832,-227,-46,2,32767,32767,32767
207670,592,-89,831,-224,-46,2,32767,32767,32767
207770,591,-88,832,-226,-45,3,32767,32767,32767
207870,591,-86,833,-224,-45,3,32767,32767,32767
207970,592,-88,833,-227,-44,2,32767,32767,32767
208070,591,-88,832,-226,-45,2,32767,32767,32767
208170,591,-88,833,-226,-45,1,32767,32767,32767
