time_boot_ms,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag
25870,879,-517,-116,-90,460,-63,32767,32767,32767
26170,905,-432,16,-289,650,17,32767,32767,32767
26470,1001,-438,-300,331,299,-284,32767,32767,32767
26770,946,-392,-69,761,360,-170,32767,32767,32767
27070,983,-422,-64,-57,500,40,32767,32767,32767
27370,960,-265,144,-1587,1014,-273,32767,32767,32767
27670,997,-275,-291,-1601,1162,-10,32767,32767,32767
27970,1029,-270,-162,-488,951,-138,32767,32767,32767
28270,971,-296,-271,430,27,-97,32767,32767,32767
28570,923,-135,-203,1743,-718,-356,32767,32767,32767
28870,831,-117,-283,1826,410,-37,32767,32767,32767
29170,1146,-174,82,887,1097,256,32767,32767,32767
29470,1043,-180,84,347,-407,183,32767,32767,32767
29770,1036,-275,-193,485,600,-164,32767,32767,32767
30080,895,-210,-110,1445,-231,282,32767,32767,32767
30380,1100,-270,10,0,811,-236,32767,32767,32767
30680,996,-269,0,-201,568,-34,32767,32767,32767
30980,988,-282,-108,85,496,-161,32767,32767,32767
31280,1033,-155,138,491,399,-315,32767,32767,32767
31570,1052,-231,25,196,117,-113,32767,32767,32767
31870,1000,-88,30,-979,328,667,32767,32767,32767
32170,982,-172,-286,-1142,467,389,32767,32767,32767
32470,843,-335,-350,-784,1209,-86,32767,32767,32767
32770,895,-345,-430,148,616,-115,32767,32767,32767
33070,895,-356,-361,385,660,-17,32767,32767,32767
33370,874,-128,28,-386,232,-665,32767,32767,32767
33670,881,-328,-370,570,84,-39,32767,32767,32767
33970,952,-297,-353,170,-574,861,32767,32767,32767
34270,786,-375,-511,350,333,-193,32767,32767,32767
34570,803,-341,-552,255,164,28,32767,32767,32767
34870,855,-303,-525,44,431,358,32767,32767,32767
35170,875,-281,-505,347,712,-225,32767,32767,32767
35370,908,-239,-457,172,390,-83,32767,32767,32767
35470,867,-287,-488,644,544,-243,32767,32767,32767
35570,904,-262,-428,706,1257,-419,32767,32767,32767
35670,1019,-198,-250,456,1660,-275,32767,32767,32767
35770,1122,-228,-149,132,2500,236,32767,32767,32767
35870,1088,-231,166,133,3876,1174,32767,32767,32767
35970,644,-401,590,500,2225,911,32767,32767,32767
36070,629,-365,400,-115,340,360,32767,32767,32767
36170,882,-466,413,321,741,-277,32767,32767,32767
36270,759,-536,461,-364,1235,-124,32767,32767,32767
36370,738,-529,394,320,629,-92,32767,32767,32767
36470,736,-437,562,1375,292,38,32767,32767,32767
36570,698,-474,330,2596,-968,276,32767,32767,32767
36670,869,-182,555,3317,-340,-736,32767,32767,32767
36770,1012,170,761,1992,330,-654,32767,32767,32767
36870,882,56,575,740,-50,440,32767,32767,32767
36970,890,9,608,15,472,200,32767,32767,32767
37070,943,-65,499,-128,390,473,32767,32767,32767
37170,857,-151,513,-4,625,600,32767,32767,32767
37270,829,-151,649,231,-143,1156,32767,32767,32767
37370,762,-363,416,782,-768,1100,32767,32767,32767
37470,833,-357,436,954,-874,892,32767,32767,32767
37570,864,-430,283,1179,-12,217,32767,32767,32767
37670,930,-395,328,1054,-287,536,32767,32767,32767
37770,900,-358,309,1245,-359,83,32767,32767,32767
37870,934,-300,324,1122,-13,215,32767,32767,32767
37970,830,-299,392,831,17,99,32767,32767,32767
38070,889,-305,403,667,-11,-151,32767,32767,32767
38170,958,-281,406,630,-135,-233,32767,32767,32767
38270,1003,-266,345,501,247,-372,32767,32767,32767
38370,1041,-259,300,320,451,-117,32767,32767,32767
38470,957,-300,210,123,188,378,32767,32767,32767
38570,873,-333,204,238,284,-27,32767,32767,32767
38670,972,-303,208,368,137,-200,32767,32767,32767
38770,985,-281,256,325,81,-87,32767,32767,32767
38870,946,-301,249,160,-254,-9,32767,32767,32767
38970,917,-289,187,-385,-645,139,32767,32767,32767
39070,1026,-252,13,-822,-725,-111,32767,32767,32767
39170,978,-290,-404,-1186,16,46,32767,32767,32767
39270,946,-276,-306,190,-2,393,32767,32767,32767
39370,858,-333,-264,424,292,-55,32767,32767,32767
39470,905,-274,-32,-93,2393,-578,32767,32767,32767
39570,1148,-271,-6,-21,2566,-186,32767,32767,32767
39670,978,-297,311,90,2243,477,32767,32767,32767
39770,868,-464,415,171,2115,1178,32767,32767,32767
39870,856,-401,444,481,1087,283,32767,32767,32767
39970,560,-437,532,-410,1987,-113,32767,32767,32767
40170,702,-430,719,1032,368,956,32767,32767,32767
40840,17,-529,825,163,681,-137,32767,32767,32767
41280,23,-589,832,204,505,11,32767,32767,32767
41370,10,-613,845,5,206,163,32767,32767,32767
41470,-20,-643,772,53,700,-76,32767,32767,32767
41570,-41,-632,736,194,814,-91,32767,32767,32767
41670,-60,-647,733,336,774,-149,32767,32767,32767
41770,-83,-641,751,341,452,-88,32767,32767,32767
41870,-82,-649,749,313,362,-11,32767,32767,32767
41970,-56,-672,791,86,283,122,32767,32767,32767
42070,-88,-694,734,16,629,-110,32767,32767,32767
42170,-109,-675,674,118,533,-95,32767,32767,32767
42270,-108,-690,701,310,515,-54,32767,32767,32767
42370,-146,-725,667,137,456,297,32767,32767,32767
42470,-77,-662,665,749,-169,-249,32767,32767,32767
42570,-70,-685,785,-275,-1248,-115,32767,32767,32767
42670,96,-774,720,-428,-1558,506,32767,32767,32767
42870,129,-847,528,361,249,404,32767,32767,32767
42970,73,-782,579,198,818,46,32767,32767,32767
43070,6,-812,544,122,636,-247,32767,32767,32767
43170,13,-826,599,461,547,-127,32767,32767,32767
43270,77,-765,569,360,646,-95,32767,32767,32767
43570,0,-791,635,358,966,-80,32767,32767,32767
43870,-80,-790,590,-34,262,-37,32767,32767,32767
44170,-124,-776,594,641,609,120,32767,32767,32767
44470,-209,-732,597,750,572,-42,32767,32767,32767
44770,-226,-756,643,-161,228,46,32767,32767,32767
45070,-129,-806,643,408,-372,46,32767,32767,32767
45370,-137,-777,634,390,969,-77,32767,32767,32767
45670,-261,-713,537,71,818,50,32767,32767,32767
45970,-312,-731,486,340,681,-205,32767,32767,32767
46270,-306,-804,436,160,270,-68,32767,32767,32767
46570,-288,-847,500,310,-131,199,32767,32767,32767
46870,-267,-824,500,289,-1,-194,32767,32767,32767
47170,-214,-818,441,85,-182,-194,32767,32767,32767
47470,-150,-849,466,171,393,-37,32767,32767,32767
47770,62,-807,534,726,-1641,-641,32767,32767,32767
48070,237,-727,604,417,208,-538,32767,32767,32767
48370,443,-724,575,242,-144,-69,32767,32767,32767
48670,456,-719,599,345,341,21,32767,32767,32767
48970,243,-872,477,96,16,838,32767,32767,32767
49270,796,-812,284,356,-742,-1308,32767,32767,32767
49470,780,-569,67,-711,1512,-2356,32767,32767,32767
49570,999,-340,27,-2565,1288,-1433,32767,32767,32767
49670,936,-471,-108,-1076,500,-877,32767,32767,32767
49770,1079,-300,-87,-262,803,-521,32767,32767,32767
49870,1040,-297,46,259,1459,-352,32767,32767,32767
49970,1000,-245,77,412,1041,-239,32767,32767,32767
50070,1004,-267,97,485,975,26,32767,32767,32767
50170,953,-234,255,474,360,416,32767,32767,32767
50270,990,-244,100,475,-228,56,32767,32767,32767
50370,996,-263,170,564,-477,21,32767,32767,32767
50470,1000,-270,-17,577,-479,-64,32767,32767,32767
50570,991,-227,14,354,-975,182,32767,32767,32767
50670,951,-345,-203,1179,318,-613,32767,32767,32767
50770,1034,-220,-219,1058,208,-84,32767,32767,32767
50870,1040,-228,-106,315,310,1261,32767,32767,32767
50970,899,-395,-56,-262,226,1414,32767,32767,32767
51070,938,-541,-195,-852,-75,1681,32767,32767,32767
51170,594,-663,-228,-343,-466,1608,32767,32767,32767
51270,556,-708,-339,-181,-92,730,32767,32767,32767
51370,579,-711,-512,-47,312,151,32767,32767,32767
51470,488,-709,-537,364,991,192,32767,32767,32767
51570,612,-816,-319,-374,159,577,32767,32767,32767
51670,557,-743,-399,659,169,236,32767,32767,32767
51770,513,-784,-464,804,1197,-675,32767,32767,32767
51870,496,-743,-276,1429,1162,-88,32767,32767,32767
51970,689,-843,-194,895,1872,611,32767,32767,32767
52070,641,-819,-166,403,469,-244,32767,32767,32767
52170,599,-841,-222,632,-243,-168,32767,32767,32767
52270,633,-766,0,2213,-74,111,32767,32767,32767
52370,592,-679,107,1848,398,-1386,32767,32767,32767
52470,729,-611,310,1861,-384,-2151,32767,32767,32767
52570,881,-459,77,1713,-2249,-939,32767,32767,32767
52670,1031,-440,-116,634,-728,-899,32767,32767,32767
52770,908,-323,-272,838,-1313,526,32767,32767,32767
52870,872,-488,-406,215,-466,509,32767,32767,32767
53070,861,-529,-446,-27,-872,51,32767,32767,32767
53170,799,-169,-468,1533,-742,-1470,32767,32767,32767
53270,818,-575,-677,-69,-2802,554,32767,32767,32767
53370,336,-350,-857,198,-1714,1307,32767,32767,32767
53470,206,-394,-812,174,-696,1123,32767,32767,32767
53570,55,-419,-863,62,-788,1012,32767,32767,32767
53670,-18,-446,-866,40,-865,784,32767,32767,32767
53770,-330,-321,-831,-439,-1439,713,32767,32767,32767
53870,-419,-297,-885,619,224,-49,32767,32767,32767
53970,-292,-377,-872,701,72,-496,32767,32767,32767
54070,-212,-390,-835,-200,-1200,-146,32767,32767,32767
54170,-550,-243,-700,-649,-2349,-24,32767,32767,32767
54270,-797,-278,-655,-58,-39,-894,32767,32767,32767
54370,-577,-362,-585,129,289,-1209,32767,32767,32767
54470,-497,-281,-368,692,-492,-282,32767,32767,32767
54570,-699,-424,-522,1822,600,-790,32767,32767,32767
54670,-581,-676,-619,-302,1275,-1754,32767,32767,32767
54770,-365,-880,-617,100,-1300,-601,32767,32767,32767
54870,-705,-764,-163,4176,-990,123,32767,32767,32767
54970,-674,-704,-242,739,932,-462,32767,32767,32767
55070,-625,-721,-217,-192,-609,-1856,32767,32767,32767
55170,-326,-805,-250,-913,532,-2032,32767,32767,32767
55270,-138,-917,-535,235,-610,-617,32767,32767,32767
55370,-293,-890,-360,490,-168,-171,32767,32767,32767
55470,-264,-891,-380,308,191,-121,32767,32767,32767
55570,-324,-869,-367,-271,775,-221,32767,32767,32767
55670,-237,-799,-357,23,241,234,32767,32767,32767
55770,-253,-836,-468,-431,660,-226,32767,32767,32767
55870,-264,-791,-554,389,437,162,32767,32767,32767
55970,-307,-806,-479,1202,-318,438,32767,32767,32767
56070,-373,-860,-333,1206,-22,173,32767,32767,32767
56170,-333,-825,-216,96,146,-106,32767,32767,32767
56270,-412,-886,-352,-117,288,-436,32767,32767,32767
56370,-363,-843,-279,131,110,-179,32767,32767,32767
56470,-403,-854,-270,1067,-84,579,32767,32767,32767
56570,-445,-795,-238,1231,95,425,32767,32767,32767
56670,-458,-785,-140,949,-26,640,32767,32767,32767
56970,-592,-749,-230,-787,1893,-416,32767,32767,32767
57270,-936,-329,-373,236,152,1789,32767,32767,32767
57570,-879,-91,-382,545,791,162,32767,32767,32767
57870,-846,-134,-489,347,804,-28,32767,32767,32767
58170,-741,-190,-602,374,1298,-103,32767,32767,32767
58470,-611,-238,-785,690,1913,-397,32767,32767,32767
58770,-276,-309,-956,561,1091,111,32767,32767,32767
59070,-303,-329,-921,735,639,358,32767,32767,32767
59270,-285,-399,-852,1121,206,542,32767,32767,32767
59370,-328,-415,-835,176,465,142,32767,32767,32767
59470,-361,-391,-758,64,483,462,32767,32767,32767
59570,-314,-368,-827,-50,-135,382,32767,32767,32767
59670,-436,-288,-813,-158,-339,87,32767,32767,32767
59770,-470,-263,-785,137,139,-127,32767,32767,32767
59870,-354,-361,-829,566,758,-65,32767,32767,32767
59970,-367,-288,-872,355,980,-487,32767,32767,32767
60070,-344,-302,-761,77,277,405,32767,32767,32767
60170,-271,-412,-842,903,1052,133,32767,32767,32767
60270,-299,-352,-867,785,830,-171,32767,32767,32767
60370,-228,-376,-895,504,822,-74,32767,32767,32767
60470,-145,-460,-847,820,776,209,32767,32767,32767
60570,-175,-417,-791,625,764,360,32767,32767,32767
60670,-212,-436,-925,12,17,565,32767,32767,32767
60770,-398,-467,-777,1008,-2491,319,32767,32767,32767
60870,-430,-394,-725,882,663,209,32767,32767,32767
60970,-303,-635,-598,537,1247,-270,32767,32767,32767
61070,-240,-511,-767,1366,817,-364,32767,32767,32767
61170,-319,-558,-824,300,686,-8,32767,32767,32767
61270,-220,-535,-722,346,827,-148,32767,32767,32767
61370,-203,-588,-717,633,663,-122,32767,32767,32767
61470,-239,-680,-798,683,687,-80,32767,32767,32767
61570,-135,-675,-686,423,713,-135,32767,32767,32767
61670,-82,-665,-686,253,423,-34,32767,32767,32767
61770,-110,-625,-745,259,391,-87,32767,32767,32767
61870,-119,-655,-725,342,394,-75,32767,32767,32767
61970,-136,-653,-729,335,336,-40,32767,32767,32767
62070,-121,-645,-729,275,324,-57,32767,32767,32767
62170,-124,-650,-732,354,352,-54,32767,32767,32767
62270,-127,-650,-718,322,313,-68,32767,32767,32767
62370,-143,-647,-725,323,387,-50,32767,32767,32767
62470,-122,-656,-729,302,365,-73,32767,32767,32767
62570,-121,-650,-721,302,362,-55,32767,32767,32767
62670,-125,-649,-740,292,385,-35,32767,32767,32767
62770,-123,-647,-729,300,374,-64,32767,32767,32767
62870,-119,-636,-729,297,373,-61,32767,32767,32767
62970,-123,-641,-729,272,402,-64,32767,32767,32767
63070,-112,-641,-732,254,420,-38,32767,32767,32767
63170,-120,-653,-785,346,601,-207,32767,32767,32767
63270,-67,-610,-732,194,370,-84,32767,32767,32767
63370,-88,-638,-789,159,354,-51,32767,32767,32767
63470,-49,-613,-785,195,78,-15,32767,32767,32767
63570,-195,-558,-734,-696,-1608,136,32767,32767,32767
63670,-285,-545,-770,96,1,-64,32767,32767,32767
63870,-378,-443,-708,-546,-1781,-499,32767,32767,32767
63970,-698,-303,-645,-597,-1826,-470,32767,32767,32767
64070,-317,-637,-697,534,913,-1961,32767,32767,32767
64170,-393,-536,-606,192,-944,547,32767,32767,32767
64270,-571,-419,-487,-44,-809,112,32767,32767,32767
64370,-562,-424,-433,123,-723,-42,32767,32767,32767
64470,-958,-311,-469,-2009,-741,639,32767,32767,32767
64570,-797,-332,-507,-428,518,-1175,32767,32767,32767
64670,-731,-349,-513,264,634,-374,32767,32767,32767
64770,-694,-351,-580,-134,149,26,32767,32767,32767
64870,-627,-337,-565,-106,843,-61,32767,32767,32767
64970,-663,-231,-618,-95,-1118,638,32767,32767,32767
65070,-915,-231,-274,290,-1153,619,32767,32767,32767
65170,-917,-113,-588,-144,1674,922,32767,32767,32767
65270,-882,21,-485,-1089,5826,2050,32767,32767,32767
65370,202,235,-879,-248,3585,818,32767,32767,32767
65470,28,209,-937,638,-450,-1299,32767,32767,32767
65570,-289,-129,-929,895,261,-699,32767,32767,32767
65670,-46,491,-915,-248,2823,622,32767,32767,32767
65770,-220,335,-938,1365,4641,537,32767,32767,32767
65870,1394,-583,-69,935,6829,3154,32767,32767,32767
65970,989,-160,-358,-35,2542,-173,32767,32767,32767
66070,1067,-81,-92,355,2517,720,32767,32767,32767
66170,947,-220,12,967,-83,1780,32767,32767,32767
66270,881,-416,-88,686,-385,1293,32767,32767,32767
66370,801,-460,-90,589,113,212,32767,32767,32767
66470,847,-487,-62,-24,655,-23,32767,32767,32767
66570,941,-470,-108,93,83,219,32767,32767,32767
66670,817,-599,-172,195,446,205,32767,32767,32767
66770,934,-505,-43,297,286,21,32767,32767,32767
66870,912,-596,-181,345,971,178,32767,32767,32767
66970,953,-531,-43,560,2382,-357,32767,32767,32767
67070,833,-567,182,342,2068,159,32767,32767,32767
67170,741,-555,271,187,1659,106,32767,32767,32767
67270,710,-553,375,219,1284,177,32767,32767,32767
67370,670,-583,395,398,1715,190,32767,32767,32767
67470,669,-612,502,607,2004,257,32767,32767,32767
67570,539,-637,621,627,1551,615,32767,32767,32767
67670,347,-630,645,205,1714,345,32767,32767,32767
67770,270,-628,708,310,1544,-28,32767,32767,32767
67870,169,-647,754,302,119,-152,32767,32767,32767
67970,277,-651,701,329,468,62,32767,32767,32767
68070,208,-650,787,317,396,-197,32767,32767,32767
68170,269,-635,727,310,418,-54,32767,32767,32767
68270,241,-641,739,436,754,170,32767,32767,32767
68370,198,-661,800,414,652,106,32767,32767,32767
68470,145,-634,764,230,584,81,32767,32767,32767
68570,133,-656,745,131,493,94,32767,32767,32767
68670,108,-672,740,145,664,139,32767,32767,32767
68770,62,-688,716,191,638,40,32767,32767,32767
68870,43,-683,706,254,402,7,32767,32767,32767
68970,52,-689,731,355,261,-16,32767,32767,32767
69070,62,-689,741,391,106,-83,32767,32767,32767
69170,63,-696,748,287,37,-110,32767,32767,32767
69270,105,-704,738,359,-1011,-103,32767,32767,32767
69370,254,-702,665,390,-863,103,32767,32767,32767
69470,259,-669,578,437,-1407,-285,32767,32767,32767
69570,543,-590,559,357,-2750,-548,32767,32767,32767
69670,791,-606,312,457,-2462,-509,32767,32767,32767
69770,850,-640,227,-115,-959,-296,32767,32767,32767
69870,832,-542,139,-491,-392,-871,32767,32767,32767
70070,897,-405,-316,-2010,1024,-414,32767,32767,32767
70270,1086,-180,-66,-251,1073,-1330,32767,32767,32767
70370,1173,-113,2,289,720,-417,32767,32767,32767
70670,958,-145,186,263,715,-268,32767,32767,32767
70870,1072,-156,118,861,-1007,1038,32767,32767,32767
71070,934,-324,-103,58,6,451,32767,32767,32767
71270,1067,-313,150,-260,1184,-182,32767,32767,32767
71370,962,-361,-46,302,-238,266,32767,32767,32767
71470,1012,-363,6,398,-11,228,32767,32767,32767
71570,914,-385,-39,303,-1167,451,32767,32767,32767
71870,444,-762,-422,2336,-2115,1293,32767,32767,32767
72170,244,-929,-117,1059,47,-541,32767,32767,32767
72370,483,-755,-441,-1427,1667,-1600,32767,32767,32767
72670,194,-679,-731,-451,-1180,284,32767,32767,32767
72970,-61,-349,-922,-1700,-316,-923,32767,32767,32767
73280,-166,-272,-939,291,663,-376,32767,32767,32767
73370,-177,-249,-950,909,606,-100,32767,32767,32767
73470,-29,-427,-946,985,961,493,32767,32767,32767
73570,27,-429,-889,892,1712,-106,32767,32767,32767
73670,30,-384,-937,-652,-284,-249,32767,32767,32767
73770,88,-415,-988,270,-121,-22,32767,32767,32767
73870,-132,-294,-950,24,-830,-168,32767,32767,32767
73970,-168,-268,-883,317,-91,302,32767,32767,32767
74070,-125,-351,-924,561,-40,105,32767,32767,32767
74170,-96,-400,-902,288,209,-276,32767,32767,32767
74270,-162,-320,-894,124,-221,494,32767,32767,32767
74370,-185,-377,-934,488,364,195,32767,32767,32767
74470,-319,-305,-966,505,226,214,32767,32767,32767
74570,-345,-302,-815,783,640,-257,32767,32767,32767
74670,-169,-488,-838,632,354,211,32767,32767,32767
74770,-130,-464,-877,1105,1170,-237,32767,32767,32767
74870,-84,-474,-853,656,561,52,32767,32767,32767
74970,-64,-545,-858,987,1173,-63,32767,32767,32767
75070,-20,-624,-771,220,80,498,32767,32767,32767
75170,-35,-635,-818,528,754,917,32767,32767,32767
75370,-119,-546,-812,650,-224,-63,32767,32767,32767
75670,-200,-530,-854,1086,1058,20,32767,32767,32767
75970,-73,-695,-831,1001,1102,145,32767,32767,32767
76270,-42,-729,-598,277,549,-205,32767,32767,32767
76570,-16,-735,-566,277,155,-85,32767,32767,32767
76870,-118,-680,-682,-33,199,-331,32767,32767,32767
77170,-149,-666,-711,278,1261,-216,32767,32767,32767
77470,-45,-629,-729,658,738,-330,32767,32767,32767
77770,11,-681,-838,618,434,-592,32767,32767,32767
78070,-208,-521,-762,-310,-676,-805,32767,32767,32767
78370,-562,-445,-928,130,-570,-1019,32767,32767,32767
78470,-410,-471,-841,536,-559,-627,32767,32767,32767
78570,-291,-511,-637,467,-356,-497,32767,32767,32767
78670,-472,-512,-662,550,162,-360,32767,32767,32767
78770,-410,-528,-663,409,71,-198,32767,32767,32767
78870,-409,-522,-673,377,236,132,32767,32767,32767
78970,-520,-533,-635,381,228,355,32767,32767,32767
79070,-515,-535,-545,280,-22,340,32767,32767,32767
79170,-625,-498,-589,277,544,-47,32767,32767,32767
79270,-556,-495,-580,267,339,72,32767,32767,32767
79470,-297,-668,-589,327,568,-95,32767,32767,32767
79670,-341,-680,-707,431,764,-126,32767,32767,32767
79770,-317,-586,-685,90,174,-619,32767,32767,32767
79870,-280,-618,-798,124,-622,-125,32767,32767,32767
79970,-248,-669,-668,636,653,-452,32767,32767,32767
80070,-168,-669,-601,94,102,32,32767,32767,32767
80170,-298,-602,-670,458,20,1188,32767,32767,32767
80270,-389,-603,-710,123,965,339,32767,32767,32767
80370,-409,-619,-630,533,807,342,32767,32767,32767
80470,-420,-621,-587,-353,477,-72,32767,32767,32767
80570,-340,-450,-731,-1483,316,76,32767,32767,32767
80670,-291,-270,-796,-1741,456,130,32767,32767,32767
80770,-411,28,-1003,-1341,151,880,32767,32767,32767
80870,-362,-1,-940,1365,-746,1170,32767,32767,32767
80970,-577,-169,-1083,810,-2807,1425,32767,32767,32767
81070,-809,37,-181,1978,-2702,-343,32767,32767,32767
81170,-875,-54,-173,2362,-221,-15,32767,32767,32767
81470,-820,-178,-270,986,1573,-168,32767,32767,32767
81770,-921,-333,-389,1332,-1367,-589,32767,32767,32767
82070,-805,-287,454,444,-593,96,32767,32767,32767
82170,-850,-272,451,310,478,-270,32767,32767,32767
82270,-868,-292,467,550,791,-330,32767,32767,32767
82370,-859,-304,450,323,271,-149,32767,32767,32767
82470,-784,-318,420,311,-206,0,32767,32767,32767
82570,-802,-254,630,509,-1583,354,32767,32767,32767
82670,-651,-267,776,23,-860,145,32767,32767,32767
82770,-619,-307,676,-221,1239,-107,32767,32767,32767
82870,-631,-309,602,131,355,-385,32767,32767,32767
82970,-624,-409,491,255,398,-587,32767,32767,32767
